#host-protein-ID,NCBI-gene-ID,host-protein
30458,100313819,PIRC80
30459,100313820,PIRC84
30460,100313821,PIRC97
30461,100313822,MIR513B|MIRN513B|hsa-mir-513b
30462,100313824,MIR663B|MIRN663B|hsa-mir-663b
30463,100313829,MIR548O|MIRN548O|hsa-mir-548o
30464,100313830,MIR548H1|MIRN548H1|hsa-mir-548h-1
30465,100313835,MIR1255B2|MIRN1255B2|hsa-mir-1255b-2
30466,100313837,MIR762|hsa-mir-762
30467,100313838,MIR764|hsa-mir-764
30468,100313839,MIR2114|hsa-mir-2114
30469,100313840,MIR2115|hsa-mir-2115
30470,100313841,MIR548Q|hsa-mir-548q
30471,100313842,MIR2276|hsa-mir-2276
30472,100313843,MIR711|hsa-mir-711
30473,100313844,PIRC1
30474,100313845,PIRC5
30475,100313846,PIRC6
30476,100313847,PIRC9
30477,100313848,PIRC15
30478,100313849,PIRC16
30479,100313850,PIRC22
30480,100313851,PIRC25
30481,100313852,PIRC26
30482,100313853,PIRC30
30483,100313854,PIRC33
30484,100313855,PIRC35
30485,100313856,PIRC39
30486,100313857,PIRC43
30487,100313858,PIRC46
30488,100313859,PIRC47
30489,100313860,PIRC51
30490,100313861,PIRC53
30491,100313862,PIRC56
30492,100313863,PIRC60
30493,100313864,PIRC64
30494,100313865,PIRC66
30495,100313866,PIRC70
30496,100313867,PIRC72
30497,100313868,PIRC77
30498,100313869,PIRC78
30499,100313870,PIRC81
30500,100313871,PIRC85
30501,100313872,PIRC87
30502,100313873,PIRC89
30503,100313874,PIRC98
30504,100313875,PIRC99
30505,100313876,PIRC102
30506,100313877,PIRC106
30507,100313878,PIRC108
30508,100313879,PIRC110
30509,100313880,PIRC113
30510,100313881,PIRC114
30511,100313884,MIR548H4|MIRN548H4|hsa-mir-548h-4
30512,100313886,MIR2116|hsa-mir-2116
30513,100313887,MIR2277|hsa-mir-2277
30514,100313888,PIRC101
30515,100313890,PIRC34
30516,100313891,PIRC83
30517,100313892,MIR761|hsa-mir-761
30518,100313893,PIRC28
30519,100313894,PIRC88
30520,100313895,MIR548F4|MIRN548F4|hsa-mir-548f-4
30521,100313896,MIR320D1|MIRN320D1|hsa-mir-320d-1
30522,100313897,PIRC11
30523,100313898,PIRC40
30524,100313899,PIRC61
30525,100313900,PIRC91
30526,100313901,PIRC103
30527,100313905,PIRC3
30528,100313906,PIRC18
30529,100313907,PIRC27
30530,100313908,PIRC44
30531,100313909,PIRC59
30532,100313910,PIRC69
30533,100313911,PIRC86
30534,100313912,PIRC100
30535,100313913,PIRC109
30536,100313914,MIR548J|MIRN548J|hsa-mir-548j
30537,100313915,PIRC8
30538,100313916,PIRC21
30539,100313917,PIRC41
30540,100313918,PIRC58
30541,100313919,PIRC75
30542,100313920,PIRC92
30543,100313921,MIR548E|MIRN548E|hsa-mir-548e
30544,100313923,MIR449C|hsa-mir-449c
30545,100313924,PIRC2
30546,100313925,PIRC13
30547,100313926,PIRC19
30548,100313927,PIRC29
30549,100313928,PIRC36
30550,100313929,PIRC49
30551,100313930,PIRC57
30552,100313931,PIRC68
30553,100313932,PIRC74
30554,100313933,PIRC82
30555,100313934,PIRC93
30556,100313935,PIRC95
30557,100313936,PIRC105
30558,100313937,PIRC111
30559,100313938,MIR548G|MIRN548G|hsa-mir-548g
30560,100313962,RFKP1
30561,100316867,ARF4P5
30562,100316868,HOTTIP|NCRNA00213|HOXA-AS6|RP1-170O19.3|HOXA13-AS1
30563,100316904,SAP25|FLJ00248
30564,100327036,PPP2R2DP1
30565,100329108,GCSHP5
30566,100329109,GCSHP3
30567,100329135,TRPC5OS|TRPC5-AS1
30568,100337589,FMO7P
30569,100337590,FMO11P
30570,100337591,SNORA70F|U70F
30571,100337616,CSN1S2BP|CSN1S2B
30572,100337622,DDX11L4
30573,100337646,CT45B1P
30574,100359396,HSPD1P11
30575,100359397,HSPD1P18
30576,100379132,SNORA70G|U70G
30577,100379141,SNORA70D|U70D
30578,100379142,NCLP2|bA85L21.1
30579,100379174,MACROD2-AS1|NCRNA00186|BA318C17.1
30580,100379249,BOK-AS1|BOKAS|NCRNA00151|NAToB
30581,100379250,SNORA70E|U70E
30582,100379287,RNY4P6
30583,100379288,RNY4P11
30584,100379291,RNY4P15
30585,100379295,RNY4P8
30586,100379296,RNY4P13
30587,100379297,RNY4P4
30588,100379298,RNY4P18
30589,100379299,RNY4P5
30590,100379300,RNY4P9
30591,100379323,ERVW-2|ERVWE2|NTrenv
30592,100379345,MIR181A2HG
30593,100379378,RNY4P20
30594,100379564,RNY4P17
30595,100379571,BACE1-AS|BACE1AS|FJ573250|NCRNA00177|BACE1-AS1
30596,100379584,RNY4P14
30597,100379592,RNY4P10
30598,100379623,LARP1P1|HCG10P|dJ221C16.7
30599,100379658,RNY5P5
30600,100379661,GRIK1-AS2|C21orf41|NCRNA00258
30601,100379663,RNY5P6
30602,100379664,RNY5P3
30603,100379666,RNY5P1
30604,100379667,NEK2P2
30605,100380271,RNY5P4
30606,100380272,NDUFB1P2
30607,100380878,RNY5P8
30608,100380945,ZNF848P
30609,100381202,NEK2P4
30610,100381208,RNY5P2
30611,100381215,DYNLT3P2
30612,100381270,ZBED6
30613,100384884,IGHV1OR15-5|IGHV1/OR15-5
30614,100384885,RRAS2P2
30615,100418706,FXNP2
30616,100418708,CLUHP1|KIAA0664P1|KIAA0664L1
30617,100418709,CLUHP2|KIAA0664P2|KIAA0664L2
30618,100418711,CLUHP4|KIAA0664P4|KIAA0664L4
30619,100418719,CLUHP7
30620,100418721,FMN2P1
30621,100418722,CFAP97P1
30622,100418724,CCNJP2
30623,100418728,KRT8P40
30624,100418731,AKIRIN1P1
30625,100418733,CLUHP8
30626,100418736,GOLGA5P1
30627,100418737,KRT8P33
30628,100418739,DNM1P48
30629,100418740,PPP1R26P1|KIAA0649P1
30630,100418742,CLUHP9
30631,100418743,CCNL2P1
30632,100418744,KRT8P46
30633,100418745,CLUHP5|KIAA0664P5|KIAA0664L5
30634,100418747,KRT8P35
30635,100418748,KRT8P36
30636,100418750,KRT8P42
30637,100418751,GOLGA2P1
30638,100418754,CLUHP6
30639,100418756,CLUHP11
30640,100418763,CCNT2P1
30641,100418769,KRT18P52
30642,100418770,KRT18P26
30643,100418774,PHBP4
30644,100418779,KRT127P|KRT3P1
30645,100418781,KRT8P39
30646,100418792,KRT18P54
30647,100418799,KRT8P38
30648,100418804,PHBP8
30649,100418811,KRT8P34
30650,100418814,MTDHP1
30651,100418815,PHBP10
30652,100418819,IPO8P1
30653,100418820,PHBP12
30654,100418828,KRT125P
30655,100418829,KRT18P60
30656,100418832,MTDHP3
30657,100418834,MTDHP4
30658,100418835,MTDHP2
30659,100418836,MTDHP5
30660,100418837,PHBP2
30661,100418843,PHBP13
30662,100418861,KRT43P
30663,100418862,SPECC1P1
30664,100418865,KRT18P61
30665,100418871,CYTH1P1
30666,100418877,KRT18P7
30667,100418881,NBEAP2|BCL8D
30668,100418887,TAGLN2P1
30669,100418889,STX18P1
30670,100418892,GYG2P2
30671,100418897,NBEAP4
30672,100418902,TUBBP10
30673,100418903,NBEAP5
30674,100418904,NBEAP6
30675,100418905,NBEAP3|BCL8C
30676,100418906,SFXN4P1
30677,100418908,GLRX3P1
30678,100418910,ACTG1P14
30679,100418919,TNPO1P1
30680,100418920,ACTG1P13
30681,100418921,ACTG1P12
30682,100418924,ACTG1P18
30683,100418928,RDM1P3
30684,100418937,TUBB8P1
30685,100418942,PRDX4P2
30686,100418943,PRDX2P3
30687,100418949,PRDX4P1
30688,100418951,ACTG1P15
30689,100418955,PRDX3P4
30690,100418960,ACTG1P16
30691,100418964,TUBB6P1
30692,100418968,SNX2P1
30693,100418972,SNX18P14
30694,100418973,CSP1
30695,100418974,TUBB4BP2
30696,100418975,SNX18P3
30697,100418976,SNX18P4
30698,100418977,SNX18P5|SNX18P6
30699,100418980,SNX18P7
30700,100418981,SNX18P8
30701,100418983,NF1P12
30702,100418999,SNX18P1Y
30703,100419004,SNX18P24
30704,100419005,SNX18P25
30705,100419006,NF1P1|NF1HHS
30706,100419007,TUBAP3|TUBA8P1
30707,100419008,PRR20G
30708,100419017,CCNYL7
30709,100419019,SNX18P15
30710,100419020,SNX18P16
30711,100419021,SNX18P18
30712,100419022,SNX18P19
30713,100419023,PDCL3P6
30714,100419024,SNX18P17
30715,100419025,SNX18P21
30716,100419026,SNX18P20
30717,100419027,SNX18P22
30718,100419028,SNX25P1
30719,100419029,NF1P4|NF1L4
30720,100419031,PRDX3P1
30721,100419033,APONP
30722,100419036,TUBAP14
30723,100419038,SNX18P26
30724,100419040,SNX18P10
30725,100419041,SNX18P12
30726,100419042,SNX18P13
30727,100419043,SNX18P11
30728,100419047,SNX19P4
30729,100419053,SMSP1
30730,100419054,SAGE3P
30731,100419056,CLCN3P1
30732,100419062,FOSL1P1
30733,100419066,NUP35P1
30734,100419068,PNLIPP1
30735,100419069,ENO1P3
30736,100419070,NUP210P3
30737,100419074,AK3P2|HsT26053
30738,100419075,AK3P3
30739,100419077,FCRL6P1
30740,100419081,DUXAP12
30741,100419085,SRMP3
30742,100419095,TXNL1P1
30743,100419098,ENO1P2
30744,100419110,RPL4P7
30745,100419149,HCFC2P1
30746,100419158,SETP12
30747,100419178,SETP6
30748,100419185,PDLIM1P4
30749,100419187,SETP11
30750,100419209,PRSS52P
30751,100419246,BTG3P1
30752,100419337,CENPIP1
30753,100419353,H3P15
30754,100419391,RPL21P135
30755,100419392,RPL12P44
30756,100419416,SRPK2P|SRPK2ps
30757,100419423,ASNSP4
30758,100419426,PDLIM1P2
30759,100419427,PDLIM1P3
30760,100419471,RPS23P10
30761,100419472,RPS23P9
30762,100419477,RPL12P45
30763,100419489,HDAC1P2
30764,100419521,RPL21P136
30765,100419548,RPS27AP18
30766,100419554,ZNF92P1Y
30767,100419558,KARS1P1|KARSP1
30768,100419560,KARS1P2|KARSP2
30769,100419595,HDAC1P1
30770,100419599,RNF10P1
30771,100419606,ZNF90P2|ZNF463P|dJ111M5.3
30772,100419608,ZNF602P|dJ265C24.5
30773,100419609,ZNF70P1|ZNF314P|dJ1033B10.7|bCX269C15.3
30774,100419610,TYMSP1
30775,100419614,MIOXP1
30776,100419643,RNF14P3
30777,100419645,RNF14P4
30778,100419649,PRAMEF35P
30779,100419650,RPL23AP85
30780,100419682,ZNF863P
30781,100419687,RNF152P1
30782,100419705,ZNF92P2
30783,100419709,ZNF887P|ZNF887
30784,100419714,AHCYP6
30785,100419717,SALL4P1
30786,100419722,RNF19BPY
30787,100419724,ZNF736P8Y
30788,100419725,ZNF736P7Y
30789,100419726,ZNF736P9Y
30790,100419727,ZNF736P10Y
30791,100419728,ZNF886P
30792,100419729,ZNF884P
30793,100419730,ZNF736P11Y
30794,100419731,ZNF736P12Y
30795,100419732,ZNF736P6Y
30796,100419733,ZNF839P1
30797,100419734,ZNF885P
30798,100419735,ZNF736P4Y
30799,100419742,R3HDM2P1
30800,100419743,DBET|DBE-T|DUX4L30
30801,100419751,ZNF587P1
30802,100419756,ZNF968P
30803,100419758,PKMP3
30804,100419764,GARS1P1|GARSP1
30805,100419776,ZNF619P1
30806,100419777,RNF138P2
30807,100419780,ZNF722P|ZNF722
30808,100419788,RNF19BPX|RNF19BX
30809,100419793,BEND7P1
30810,100419814,ANKRD49P1
30811,100419815,SOWAHCP5
30812,100419816,OTX2P2
30813,100419821,CSNK1G2P1
30814,100419827,ZKSCAN7P1
30815,100419829,RARS1P1|RARSP1
30816,100419854,ZNF646P1
30817,100419855,SALL4P4
30818,100419866,ZNF444P1|ZNF864P
30819,100419867,ZNF101P1
30820,100419868,ZNF33BP1
30821,100419873,ZNF519P1
30822,100419875,FNBP1P2
30823,100419880,KIF3AP1
30824,100419883,YAP1P3
30825,100419893,ZNF415P1
30826,100419895,ZNF971P
30827,100419906,ANKRD11P2
30828,100419909,YAP1P2
30829,100419916,CDK8P1|CDK8PS
30830,100419929,GCNAP1
30831,100419930,CENPUP2
30832,100419945,TRIM51DP
30833,100419947,HMGB1P21
30834,100419948,HMGB3P17
30835,100419949,HMGB3P3
30836,100419950,HMGB1P35
30837,100419955,SDAD1P4
30838,100419957,SOWAHCP2
30839,100419962,ANKRD54P1
30840,100419963,YY1P1
30841,100419964,RSU1P3
30842,100419968,HMGB1P36
30843,100419971,PRELID1P2
30844,100419972,HMGB1P39
30845,100419974,HMGB1P17
30846,100419978,HMGB1P46
30847,100419979,HMGB1P19
30848,100419989,THUMPD3P1
30849,100419995,HMGB1P32
30850,100419996,HMGB1P11|HMGB1L11
30851,100420003,E2F3P2
30852,100420004,HSPA8P10
30853,100420005,FAR2P4
30854,100420012,ARF1P2
30855,100420013,HMGB1P49
30856,100420015,HMGB3P29
30857,100420028,HSPA8P4
30858,100420030,MORF4L1P4
30859,100420033,HMGB3P7
30860,100420036,RFPL4AP4
30861,100420038,HSPA8P12
30862,100420041,HMGB1P43
30863,100420042,CARS1P1|CARSP1
30864,100420043,CACYBPP1
30865,100420044,HMGB1P7
30866,100420046,PRELID1P3
30867,100420047,RAD51AP1P1
30868,100420049,HSPA8P19
30869,100420051,HSPA8P15
30870,100420055,RFPL4AP7
30871,100420058,RFPL4AP5
30872,100420059,RFPL4AP2
30873,100420063,HMGB1P24
30874,100420067,TMEM231P1
30875,100420072,EI24P4
30876,100420073,DPY19L4P2
30877,100420075,PLCE1P1
30878,100420080,HSPA8P7
30879,100420100,HMGB1P34
30880,100420108,RBM7P1
30881,100420109,WBP1P1
30882,100420110,SCYL2P1
30883,100420113,KLF4P1
30884,100420121,MRGPRX9P
30885,100420123,MRGPRX8P
30886,100420133,HSPA8P2
30887,100420143,HSPA8P3
30888,100420149,BECN1P2
30889,100420155,RPL7L1P2
30890,100420158,FTLP16
30891,100420159,RRM2P3
30892,100420178,E2F6P3
30893,100420180,DBF4P2
30894,100420189,SEPHS1P3
30895,100420190,SEPHS2P1|SEPHS1P5
30896,100420198,LUC7L3P1
30897,100420200,RPL7L1P12
30898,100420201,RPL7L1P6
30899,100420203,CICP16
30900,100420206,RPL36AP55
30901,100420207,MED28P1
30902,100420213,RBM11P1
30903,100420216,ALOXE3P1
30904,100420223,RNMTL1P2
30905,100420224,CICP12
30906,100420251,MFFP1
30907,100420253,CTBP2P8
30908,100420257,CICP27
30909,100420258,PLA2G12AP1
30910,100420259,GDI2P2
30911,100420260,NOTCH2P1
30912,100420263,CICP21
30913,100420269,FBP2P1
30914,100420273,RAD54L2P1
30915,100420275,PRELID3BP4
30916,100420277,PRELID3BP9
30917,100420281,PLA2G12AP2
30918,100420287,SEC63P2
30919,100420292,SEPHS1P2
30920,100420293,CICP9
30921,100420295,RNMTL1P1
30922,100420300,FTH1P23|FTHL23
30923,100420303,FTH1P26|FTHL26
30924,100420307,NTAN1P2
30925,100420308,ITM2BP1|ITM2BP|HsT33912
30926,100420317,CHMP5P1
30927,100420341,SEC63P1
30928,100420342,CHIAP1
30929,100420351,USP8P2
30930,100420354,ECM1P1
30931,100420356,NTAN1P3
30932,100420358,BUD13P1
30933,100420359,RPA2P3
30934,100420389,NTAN1P1
30935,100420392,BTBD7P2
30936,100420393,TPMTP2
30937,100420394,NT5C3AP2
30938,100420401,BTBD10P2
30939,100420405,TRIM60P15
30940,100420406,IRF5P1
30941,100420410,H3P41|H3F3BP2|p51
30942,100420412,TRIM60P16
30943,100420413,GPR141BP
30944,100420414,TRIM60P17
30945,100420428,USP21P2
30946,100420434,STIP1P1
30947,100420435,USP21P1
30948,100420436,STIP1P2
30949,100420439,USP12P3
30950,100420450,SERBP1P6
30951,100420457,NT5CP3
30952,100420458,TATDN2P3
30953,100420462,LDHAL6EP
30954,100420471,ARL4AP4
30955,100420473,DUSP12P1
30956,100420476,SSR1P1
30957,100420477,LDHAL6FP
30958,100420482,GPR160P2
30959,100420484,THEMIS3P
30960,100420501,YRDCP1
30961,100420502,CDCA4P1
30962,100420503,EGLN3P1
30963,100420505,ADAM1B
30964,100420508,LDHAL6DP
30965,100420509,XIAPP2
30966,100420512,RPEP1
30967,100420519,RANP8
30968,100420520,MOCS3P2
30969,100420526,PAWRP1
30970,100420527,RBBP4P2
30971,100420535,PAWRP2
30972,100420546,GTF2IP5
30973,100420552,RBBP8P1
30974,100420555,RPEP3
30975,100420556,CPT2P1
30976,100420557,NSRP1P1|CCDC55P1
30977,100420558,CDCA4P3
30978,100420567,PGAM1P6
30979,100420568,VDAC1P13
30980,100420571,RAB1AP1
30981,100420574,VDAC2P4
30982,100420575,LRRC57P1
30983,100420588,CCDC58P5
30984,100420589,LRRC6P1
30985,100420590,RPEP6
30986,100420591,OSBPL9P3
30987,100420593,GTF3AP4
30988,100420607,RBBP8P2
30989,100420608,RPP40P2
30990,100420612,ERP29P1|ERP28P
30991,100420613,LRRC34P2
30992,100420620,MCUR1P2
30993,100420621,MTAPP2
30994,100420627,GSTA8P|GSTAP7
30995,100420631,BTRCP1
30996,100420633,PGAM1P10
30997,100420650,PGAM1P7
30998,100420656,QTRT1P1
30999,100420660,PGAM1P11
31000,100420665,RPEP4
31001,100420666,KDM3AP1
31002,100420669,SLC44A3P1
31003,100420670,NPAP1P8
31004,100420671,NPAP1P5
31005,100420678,CCDC150P1
31006,100420681,PGAM1P9
31007,100420689,CASC4P1
31008,100420695,ABT1P1
31009,100420710,TPST2P1
31010,100420734,RAB5CP1
31011,100420737,NEFMP1
31012,100420752,SRP72P1
31013,100420754,SOCS5P1
31014,100420763,CKAP2P1
31015,100420770,MYG1P1|C12orf10P1
31016,100420772,COPRSP1
31017,100420776,CNTNAP3P6
31018,100420777,CNTNAP3P7
31019,100420778,CDRT15P6
31020,100420784,CDRT15P14|C2orf27AP3
31021,100420785,CNTNAP3P8
31022,100420786,CNTNAP3P5
31023,100420787,CNTNAP3P1
31024,100420788,CDRT15P7
31025,100420789,CDRT15P12
31026,100420792,NDFIP1P1
31027,100420811,CDRT15P10|C2orf27AP1
31028,100420827,NPAP1P1
31029,100420829,NPAP1P2
31030,100420830,NPAP1P3
31031,100420833,FGFR3P4
31032,100420834,SRRM1P2
31033,100420841,KATNBL1P5
31034,100420843,KNOP1P4
31035,100420854,SPDYE22P
31036,100420859,C2orf69P4
31037,100420875,FAM204BP
31038,100420877,SLC25A39P1
31039,100420881,FGFR3P6
31040,100420886,RNFT1P1
31041,100420888,TOR1BP1
31042,100420889,ANAPC1P3
31043,100420890,ANAPC1P5
31044,100420892,RTRAFP1
31045,100420893,VPS26CP1
31046,100420898,KNOP1P2
31047,100420900,PRXL2AP1|FAM213AP1
31048,100420901,HAUS8P1
31049,100420909,TMEM251P1
31050,100420910,PRMT1P1
31051,100420911,RTRAFP2
31052,100420916,FAM204CP
31053,100420919,KATNBL1P1
31054,100420920,ZDHHC4P1
31055,100420921,AMMECR1LP1
31056,100420924,RNF6P1
31057,100420925,CDRT15P8
31058,100420926,ZEB2P1|ZEB1P1
31059,100420927,PRMT5P1
31060,100420941,BTN1A1P1
31061,100420946,KATNBL1P3
31062,100420950,MRPL37P1|HsT4307
31063,100420952,FGFR3P5
31064,100420963,FAM204DP
31065,100420968,LYARP1
31066,100420972,ZFYVE9P2
31067,100420975,GMCL1P2
31068,100421002,HAVCR1P2
31069,100421008,SLC9B1P3
31070,100421018,AMZ2P2
31071,100421045,BCAS2P2
31072,100421046,SOD2P1
31073,100421047,RBMX2P3
31074,100421053,RIPPLY3P1|DSCR6P1
31075,100421055,ZMYND19P1
31076,100421057,GSTM3P2
31077,100421072,COQ10BP2
31078,100421075,RCC2P2
31079,100421090,RCC2P4
31080,100421096,NCAPGP1
31081,100421097,ALG1L12P
31082,100421108,ITPK1P1
31083,100421110,VENTXP8
31084,100421113,CROCCP4
31085,100421114,CROCCP5
31086,100421123,PGBD4P5
31087,100421125,SMC4P1
31088,100421129,IFNL3P1|IL28BP1
31089,100421131,RCC2P6
31090,100421133,PGAM5P1
31091,100421136,PGBD4P3
31092,100421137,DPPA2P1
31093,100421143,ELL2P2
31094,100421146,PGBD4P4
31095,100421148,NCAPGP2
31096,100421150,COQ10BP1
31097,100421153,DLEC1P1
31098,100421156,DPPA4P1
31099,100421166,SEC24AP1
31100,100421167,SCML2P1
31101,100421172,SCML2P2
31102,100421175,NCAPD2P1
31103,100421177,TDGF1P1
31104,100421178,PGAM4P1
31105,100421180,PGBD4P6
31106,100421182,PGBD4P7
31107,100421184,ZBTB2P1
31108,100421185,PGBD4P8
31109,100421188,GAPDHP57
31110,100421189,GAPDHP49
31111,100421194,PDK1P1
31112,100421198,LAMP1P1|LAMP1L1
31113,100421217,USP9YP5
31114,100421219,USP9YP8
31115,100421220,USP9YP9
31116,100421222,USP9YP10
31117,100421224,USP9YP11
31118,100421226,RABEPKP1
31119,100421228,PGBD4P2
31120,100421232,GAPDHP56
31121,100421236,GAPDHP50
31122,100421239,FANCD2P1
31123,100421245,NIP7P3
31124,100421271,GAPDHP51
31125,100421289,PRCPP1
31126,100421295,PRPS1P2|PRPS1L2
31127,100421296,SRSF11P1
31128,100421307,DDX43P1
31129,100421311,BRCC3P1
31130,100421313,GAPDHP52
31131,100421318,GAPDHP53
31132,100421319,GAPDHP54
31133,100421323,HNRNPRP3
31134,100421324,GAPDHP55
31135,100421328,DDX50P2|RH_II/GuBp2
31136,100421331,SAMD11P1
31137,100421338,CNOT7P1
31138,100421340,FNDC3CP
31139,100421341,UBE2V2P3
31140,100421350,TCEA1P4
31141,100421351,HNRNPA1P14
31142,100421353,HNRNPA1P15
31143,100421354,HNRNPRP2
31144,100421357,HNRNPA3P7
31145,100421361,IDI1P3
31146,100421363,ANKRD20A17P
31147,100421369,DDX20P1
31148,100421371,DDX10P1
31149,100421374,MPRIPP1
31150,100421376,HNRNPA1P17
31151,100421378,HNRNPA1P77
31152,100421379,HNRNPA1P37
31153,100421384,HNRNPA1P38
31154,100421389,HNRNPA1P9
31155,100421390,EIF5P1
31156,100421391,EIF5P2
31157,100421395,HNRNPA3P12
31158,100421397,HNRNPA1P68
31159,100421398,HNRNPA1P54
31160,100421399,HNRNPA1P46
31161,100421413,HNRNPA3P10
31162,100421415,HNRNPA3P9
31163,100421420,TPT1P5
31164,100421422,ANKRD20A10P|ANKRD20A4P1
31165,100421424,HNRNPA1P29
31166,100421427,ANKRD20A16P
31167,100421428,RNGTTP1
31168,100421429,RTEL1P1
31169,100421430,HNRNPA1P74
31170,100421431,HNRNPA3P11
31171,100421432,HNRNPA1P44
31172,100421433,HNRNPA1P71
31173,100421436,UBE2FP1
31174,100421437,DNAJB6P7
31175,100421439,TPT1P3
31176,100421451,HNRNPA3P16
31177,100421455,EIF4EP4
31178,100421472,MTFR2P1
31179,100421473,TVP23BP2|FAM18B4P
31180,100421478,FAM71BP1
31181,100421479,HTR1DP1
31182,100421480,TPT1P12
31183,100421484,MARK2P11
31184,100421485,MARK2P5
31185,100421487,CCNQP2|FAM58AP1|FAM58CP|FAM58Y
31186,100421493,PIMREGP4
31187,100421495,ACTR6P1
31188,100421496,MARK2P4
31189,100421498,MARK2P8
31190,100421499,MARK2P17
31191,100421500,MARK2P6
31192,100421501,MARK2P1
31193,100421502,MARK2P2
31194,100421503,MARK3P2
31195,100421506,ILF2P1
31196,100421507,MARK2P3
31197,100421509,LARP7P4
31198,100421512,RBPMS2P1
31199,100421515,BMPR1AP1|BMPR1APS1
31200,100421525,DNAJB6P8
31201,100421528,EIF4BP5
31202,100421531,MARK2P7
31203,100421533,EIF4A1P10
31204,100421535,GEMIN8P3
31205,100421537,BPNT2P
31206,100421539,SUZ12P2
31207,100421542,DNAJA1P6
31208,100421545,EIF4HP2
31209,100421549,RFC5P1
31210,100421550,MARK3P1
31211,100421560,GCNT1P2
31212,100421565,MARK2P12
31213,100421572,MESTP2
31214,100421577,FAM21EP|FLJ31813
31215,100421579,EIF4A2P2
31216,100421581,GCNT1P3
31217,100421582,PAIP1P1|bQB44E15.5|bPG254M11.3|bCX300M20.3
31218,100421588,SINHCAFP1|FAM60BP|HsT2323
31219,100421589,LRRC37A7P
31220,100421595,THRAP3P3
31221,100421598,GCNT1P5
31222,100421599,TVP23CP1
31223,100421601,PPATP2
31224,100421606,FAM133FP
31225,100421610,C4BPAP3
31226,100421617,FAM133GP
31227,100421621,FAM187B2P
31228,100421623,ZP3P1
31229,100421629,METTL21AP1
31230,100421632,THRAP3P2
31231,100421633,WARS2P1
31232,100421634,CUBNP3
31233,100421638,CTAGE13P
31234,100421642,ZP3P2
31235,100421652,PTP4A1P1
31236,100421657,HNRNPDLP4
31237,100421671,SUCLG2P1
31238,100421675,ARL2BPP9
31239,100421681,PTP4A1P7
31240,100421689,NSA2P5
31241,100421693,NSA2P7
31242,100421694,GLULP5
31243,100421695,BNIP3P10
31244,100421696,BNIP3P14
31245,100421697,BNIP3P23
31246,100421698,BNIP3P24
31247,100421699,BNIP3P26
31248,100421700,BNIP3P29
31249,100421701,BNIP3P39
31250,100421702,BNIP3P40
31251,100421703,BNIP3P12
31252,100421704,BNIP3P17
31253,100421705,BNIP3P20
31254,100421706,BNIP3P22
31255,100421707,BNIP3P25
31256,100421708,BNIP3P27
31257,100421709,BNIP3P38
31258,100421710,BNIP3P8
31259,100421712,SUCLG2P3
31260,100421716,UBE2Q2P4Y|UBE2Q2PY1
31261,100421717,UBE2Q2P5Y|UBE2Q2PY2
31262,100421718,NEK4P1
31263,100421721,NSA2P6
31264,100421724,BNIP3P5
31265,100421728,NEK4P3
31266,100421729,VPS26BP1
31267,100421731,VPS26AP1
31268,100421733,EEF1GP6
31269,100421734,NEK4P2
31270,100421736,BNIP3P3
31271,100421741,ARAFP1
31272,100421749,NSA2P1
31273,100421754,BNIP3P2
31274,100421756,EEF1B2P7
31275,100421765,NSA2P4
31276,100421766,UBE2Q2P7
31277,100421767,UBE2Q2P11
31278,100421768,UBE2Q2P12
31279,100421769,UBE2Q2P6
31280,100421771,UBE2Q2P8
31281,100421774,EEF1B2P8
31282,100421776,NIPA2P4
31283,100421779,ACSM5P1
31284,100421784,STK24P1
31285,100421788,KMT5AP2
31286,100421790,PUS7P1
31287,100421794,HNRNPCP6
31288,100421795,ST3GAL5P1
31289,100421796,EEF1A1P19
31290,100421797,EEF1A1P20
31291,100421799,LONRF2P2
31292,100421803,ENPP7P9
31293,100421804,ST3GAL1P1
31294,100421805,ENPP7P10
31295,100421806,ENPP7P11
31296,100421807,EEF1A1P21
31297,100421809,LONRF2P3
31298,100421810,LONRF2P4
31299,100421813,ENPP7P2
31300,100421815,EEF1A1P23
31301,100421816,ENPP7P4
31302,100421819,KMT5AP3
31303,100421820,EEF1A1P36
31304,100421823,ENPP7P1
31305,100421825,EEF1A1P37
31306,100421827,LONRF2P1
31307,100421828,HNRNPCP4
31308,100421829,EEF1A1P10|EEF1AL8
31309,100421854,EEF1A1P4|EEF1AL2
31310,100421859,ENPP7P7
31311,100421860,ENPP7P8
31312,100421861,CBX3P3
31313,100421865,EEF1A1P3|EEF1AL|EEF1AL1
31314,100421925,MOB4P1
31315,100421926,NACAP9|NACAP4
31316,100421943,CBX3P5
31317,100421973,ARPC3P4
31318,100421975,CBX3P7
31319,100422019,EFL1P2|EFTUD1P2
31320,100422023,UGT2A3P7
31321,100422055,VPS35P1
31322,100422059,ABCF2P2
31323,100422088,ASH2LP2
31324,100422091,SLC30A6P1
31325,100422094,KCTD5P1
31326,100422179,KCTD9P5
31327,100422200,EIF3EP4
31328,100422229,MAPRE1P3
31329,100422230,KCTD10P1
31330,100422235,CYP4F36P|CYP4F2-de12b
31331,100422238,CYP4F23P
31332,100422242,KCTD9P4
31333,100422243,NPM1P27
31334,100422247,CYP4F34P|CYP4F-se7[6:7:8]
31335,100422249,NPM1P41
31336,100422250,SUMO2P11
31337,100422254,EBAG9P1
31338,100422256,NPM1P23
